entity:ID,name,:LABEL
en3070,Q4796784,s
en3071,what award did titanic receive in 1997,s
en3072,in 1930-1-1 3rd baron rayleigh john william strutt was nominated for what,s
en3073,Q5916495,s
en3074,"on 1st january 1937, who owner the houston chronicle",s
en3075,Q298347,s
en3076,who is jennifer lawrence boyfriend 2012,s
en3077,which award was given to rajesh khanna in the year 1987,s
en3078,1941-05-03T00:00:00Z,s
en3079,when was dave robinson born,s
en3080,"what is nomination received of david mitchell , that has 1st place medalist is kiran desai",s
en3081,194000,s
en3082,in 2015 who were the employees of banco santander,s
en3083,Q1417,s
en3084,what is the replaces for vespasian has position held as roman emperor,s
en3085,Q2600170,s
en3086,what is located in the administrative territorial entity of astana that is start time is 1920-8-26,s
en3087,which team has a mascot named sir saint and included reggie bush as a teammate in 2011,s
en3088,what former secretary of state did george w. bush run against for his second term,s
en3089,at what time did tony walton become the husband of julie andrews,s
en3090,Q38568,s
en3091,Q949997,s
en3092,how long was alessandro rosa vieira a member of the sports team in 2005,s
en3093,68462,s
en3094,what was ajaccios population in 2015,s
en3095,Q1061606,s
en3096,what is the followed by for rama has series as balabhadra,s
en3097,Q182462,s
en3098,who was the first female to win an academy award,s
en3099,2008-04-04T00:00:00Z,s
en3100,2008-04-08T00:00:00Z,s
en3101,2008-04-11T00:00:00Z,s
en3102,2008-04-24T00:00:00Z,s
en3103,what is publication date of team fortress 2 that is distribution is retail software,s
en3104,Q1353724,s
en3105,who was the second governor of the colony in new south wales,s
en3106,Q2297543,s
en3107,what is the position held by david packard born at 1969-1-24,s
en3108,Q8612,s
en3109,who was us president during the 14 amendment,s
en3110,what is the point in time for simon wiesenthal has award received as otto hahn peace medal,s
en3111,Q3954358,s
en3112,"what is position held of philip stanhope, 4th earl of chesterfield that is replaced by is thomas pelham-holles, 1st duke of newcastle-upon-tyne",s
en3113,1999-07-20T00:00:00Z,s
en3114,2004-07-20T00:00:00Z,s
en3115,2009-07-14T00:00:00Z,s
en3116,2014-07-01T00:00:00Z,s
en3117,2019-07-02T00:00:00Z,s
en3118,what is the start time for nigel farage has position held as member of the european parliament,s
en3119,Q83566,s
en3120,what relative or kinship is the first cousin once removed descending of salvador allende,s
en3121,1988-01-01T00:00:00Z,s
en3122,when was cicely tyson granted the candace award,s
en3123,who did abraham lincoln defeat in his presidential election in 1864,s
en3124,who was the forty fourth president of the us,s
en3125,Q4970706,s
en3126,Q58905315,s
en3127,1990-12-20T00:00:00Z,s
en3128,1991-01-18T00:00:00Z,s
en3129,1994-11-10T00:00:00Z,s
en3130,1994-11-17T00:00:00Z,s
en3131,1998-10-26T00:00:00Z,s
en3132,1998-11-07T00:00:00Z,s
en3133,2000-04-10T00:00:00Z,s
en3134,2002-09-24T00:00:00Z,s
en3135,2002-10-17T00:00:00Z,s
en3136,2005-10-18T00:00:00Z,s
en3137,2005-11-22T00:00:00Z,s
en3138,2009-10-27T00:00:00Z,s
en3139,2013-10-22T00:00:00Z,s
en3140,2017-10-24T00:00:00Z,s
en3141,what is position held of angela merkel and start time,s
en3142,when did the author of the cask of amontillado attend college,s
en3143,Q1043,s
en3144,Q1335881,s
en3145,Q1606467,s
en3146,Q4547210,s
en3147,Q55068526,s
en3148,Q770126,s
en3149,who is considered to be the deciding person when it comes to crustaceans from the balanidae family,s
en3150,Q4273494,s
en3151,when did the team who plays in marlins park join the mlb,s
en3152,what is nominated for of svante august arrhenius that is point in time is 1912-1-1,s
en3153,Q1077056,s
en3154,what was chris brons first album,s
en3155,1604-01-01T00:00:00Z,s
en3156,what is the point in time for jan brueghel the elder has work location as prague,s
en3157,597934,s
en3158,how many visitors does mammoth cave national park get in a year,s
en3159,what is the end time for friedrich nietzsche has educated at as university of bonn,s
en3160,which super bowl was the most recent one to be won by a franchsie owner by a member of the rooney family,s
en3161,1756-09-02T00:00:00Z,s
en3162,1759-01-01T00:00:00Z,s
en3163,when is the start time for joseph-louis lagrange who member of as prussian academy of sciences,s
en3164,1935-01-01T00:00:00Z,s
en3165,during which time period was carl banks employed with the walt disney company,s
en3166,what is the chairperson of the international mathematical union that is end time 1978 - 0 - 0,s
en3167,Q153890,s
en3168,Q60060,s
en3169,when konrad lorenz has received as nobel prize in physiology or medicine,s
en3170,for which jean racine become a member of on 1672-12-5,s
en3171,2013-07-01T00:00:00Z,s
en3172,what is the point in time for baltimore has population as 622104,s
en3173,Q26580,s
en3174,who is the current coach of the 2005-06 coppa italia champions,s
en3175,Q54383,s
en3176,what was the first space shuttle to fly into space,s
en3177,Q4345445,s
en3178,"what is the position elected in for robert gascoyne - cecil, 3rd marquess of salisbury held as member of the 18th parliament of the united kingdom",s
en3179,122483,s
en3180,1922-01-01T00:00:00Z,s
en3181,when did fridtjof nansen recieve the nobel peace prize and how much prize cash was awarded,s
en3182,Q2841904,s
en3183,"what spot did charles g. dawes have authority over beginning april 16, 1929",s
en3184,Q223522,s
en3185,what football team does andy reid currently coach,s
en3186,1944-12-31T00:00:00Z,s
en3187,1947-02-05T00:00:00Z,s
en3188,when was boleslaw bierut came to the position of president of poland,s
en3189,what is the start time for antónio guterres has position held as general secretary of the socialist party portugal,s
en3190,who was the soviet leader during wwii that held his governmental position from the earliest,s
en3191,Q35236,s
en3192,what was the leader of the us during the great depression,s
en3193,Q352,s
en3194,who was a dictator of germany during world war 1 world war 2,s
en3195,Q907912,s
en3196,who is the environment and forest minister of india 2009,s
en3197,1798-01-01T00:00:00Z,s
en3198,what is the end time for geneva has capital of as republic of geneva,s
en3199,what is award received of cesária évora that is point time is 1997-0-0,s
en3200,what award was mahershalalhashbaz ali nominated for at the 89th academy awards,s
en3201,Q1352101,s
en3202,what year did dwayne wade came to the nba,s
en3203,2017-03-28T00:00:00Z,s
en3204,when did beni suef governorate have a population of 3154100,s
en3205,who was the president of india during 1994,s
en3206,1776-07-04T00:00:00Z,s
en3207,when did jefferson sign the independence,s
en3208,which sports team was founded after 1980 and had derek fisher on the roster in 2912,s
en3209,2003-09-15T00:00:00Z,s
en3210,which point in time for zibo has twinned administrative body as gwangju,s
en3211,Q1068932,s
en3212,when did the champion of the 1996 intercontinental cup win the league,s
en3213,Q209459,s
en3214,what is award received of tran anh hung that is point in time is 1995-0-0,s
en3215,when did battle of quiberon bay happen,s
en3216,Q1132667,s
en3217,what year was allen iverson mvp,s
en3218,who was the first president married while you office,s
en3219,who is the current ruler of denmark that served in the socialist peoples party,s
en3220,who was the first wife of mohammed,s
en3221,what is the point in time for zora neale hurston has award received as john simon guggenheim memorial foundation fellowship,s
en3222,where was pays de la loire shares border with on 2015-12-31,s
en3223,who is the current leader of the country that has the supreme constitutional court of syria,s
en3224,Q1276203,s
en3225,what was the title of the first book dr. seuss wrote,s
en3226,when did the sports team that won the 1974 nba finals championship win their first championship,s
en3227,2000-04-01T00:00:00Z,s
en3228,when did billie jean king receive her award as a library of congress living legend,s
en3229,what is award received of rick barry that is point in time is 1974-0-0,s
en3230,on what serverus snape stop being the headmaster of hogwarts,s
en3231,Q107797,s
en3232,who was the editor in chief of die welt in 2000,s
en3233,when did joseph lyons become a member of the united australia party and up to when has he been a member,s
en3234,1853-03-03T00:00:00Z,s
en3235,1868-08-11T00:00:00Z,s
en3236,what was the end time for thaddeus stevens who held position as united states representative,s
en3237,when was stevie wonders first contract,s
en3238,when did mount vesuvius erupt for the first time,s
en3239,Q879,s
en3240,which chemical element is following selenium,s
en3241,when aretha franklin died,s
en3242,what is the end time for jenna jameson has spouse as brad armstrong,s
en3243,Q235975,s
en3244,first female olympic athlete on wheaties box,s
en3245,Q267435,s
en3246,what was diggy simmons first song,s
en3247,1861-01-01T00:00:00Z,s
en3248,when was the first melbourne cup held,s
en3249,Q727,s
en3250,what city with neighborhood named gouden reael did ann frank lived in before the war,s
en3251,which team that won the 1980 nba finals championship did derek fisher play for in 2012,s
en3252,who did nani play for in 2006,s
en3253,Q16574,s
en3254,led china in the second sino-japanese war,s
en3255,Q31945,s
en3256,Q34675,s
en3257,Q801,s
en3258,Q817,s
en3259,what site of the first gulf war has had a religious organization leading it since 1973,s
en3260,1922-08-02T00:00:00Z,s
en3261,around what time did alexander graham bell separate from mabel gardiner hubbard,s
en3262,Q44185,s
en3263,what was michale jacksons second album,s
en3264,Q107432,s
en3265,Q175899,s
en3266,Q312692,s
en3267,Q49575,s
en3268,what is point in time and winner of charlie parker has award received as grammy hall of fame,s
en3269,the team that won the 2003 world series joined the mlb when,s
en3270,Q4631173,s
en3271,Q4632326,s
en3272,Q4632495,s
en3273,Q4632841,s
en3274,Q4635303,s
en3275,Q4635461,s
en3276,Q4637826,s
en3277,Q4638847,s
en3278,what statement did harold prince deliver when he received the tony award for best direction of a musical,s
en3279,Q1054714,s
en3280,who was in charge of the piedmont government that started on 2014-5-26,s
en3281,Q7559715,s
en3282,which album did ruff endz release in may 2002,s
en3283,Q565030,s
en3284,"what is the award hermann von helmholtz received on january 1st, 1866",s
en3285,Q1033016,s
en3286,Q122614,s
en3287,Q190994,s
en3288,Q28054,s
en3289,Q37459,s
en3290,what actresses nominated best actress of 2001,s
en3291,on what date did martin scorses receive his grammy award for best music film,s
en3292,509475,s
en3293,what was the population of the vysočina region on 1st january 2016,s
en3294,Q1537996,s
en3295,what nominations did mary martin receive in 1967,s
en3296,Q1558697,s
en3297,which movie did john rubinstein star in in 1996,s
en3298,what is the end time for lawrence summers has position held as united states secretary of the treasury,s
en3299,what is the point in time for g.h. hardy has award received as de morgan medal,s
en3300,Q5260471,s
en3301,what is the stance mike tyson use when boxing,s
en3302,Q84,s
en3303,what was the residentce of lászló moholy-nagy in the end of 1937,s
en3304,Q1808301,s
en3305,what is nominated for of ole einar bjørndalen that is point in time is 2003-0-0,s
en3306,Q48894,s
en3307,as of 2006-12-5 what was frank bainimaramas position,s
en3308,Q21462723,s
en3309,which platform do customers use when planning a uber,s
en3310,Q161337,s
en3311,"which sports team, did the artist that recorded, shake da spot, first play for",s
en3312,where was the first gulf war fought,s
en3313,Q922698,s
en3314,what is member of sports team of dino zoff that is end time is 1964-1-1,s
en3315,1821-05-05T00:00:00Z,s
en3316,when did napoleon die,s
en3317,what was the first satellite to maintain orbit around the earth in space,s
en3318,what is spouse of lynn margulis that is start time is 1957-6-16,s
en3319,Q119255,s
en3320,who was the governor in 2009 of the place with an official symbol of aquilegia caerulea,s
en3321,who was malis first leader,s
en3322,106072,s
en3323,what is population of maldives that is point in time is 1967-0-0,s
en3324,what is country of citizenship of godfrey hounsfield that is end time is 1927-4-12,s
en3325,what are some sports which have been contested as official in both the 1912 summer olympics and the 2008 summer olympics,s
en3326,Q178683,s
en3327,who was the team captain of brazil in 2002,s
en3328,Q3182018,s
en3329,Q877524,s
en3330,how and where did william wallace die,s
en3331,Q7567073,s
en3332,Q796919,s
en3333,which was the election and end cause of enoch powell in the position as the member of the 49th parliament of the united kingdom,s
en3334,Q185667,s
en3335,Q986509,s
en3336,"on january 1st, 1983, ken thompson received what award",s
en3337,Q8016,s
en3338,who was the leader of britain during the battle of britain,s
en3339,Q1164506,s
en3340,what year did the actor who was in the film nba street series: vol 3 enter the nba,s
en3341,Q252924,s
en3342,ozzy osbournes first job,s
en3343,what was werner heisenberg nominated for in 1929,s
en3344,2018-05-29T00:00:00Z,s
en3345,what was the publication date for itunes which has software version as 12.7.5,s
en3346,Q270995,s
en3347,which 1970 fifa world cup championship team did ronaldinho play for in 2013,s
en3348,when did randy oerton get married,s
en3349,when did andrew clements write the book frindle,s
en3350,Q214438,s
en3351,who was the prime minister of australia in 1958,s
en3352,1997-08-31T00:00:00Z,s
en3353,what was the year when princess diana died,s
en3354,what was elviss first film,s
en3355,when was peter zumthor awarded the arts and culture prize of german catholics,s
en3356,Q212473,s
en3357,what is the third book of twilight series called,s
en3358,who is india first vice president,s
en3359,who was the first team to win at emirates,s
en3360,"when lech wales was presented with the order of pius ix award, what was the date",s
en3361,in what year of the draft was the subject of the image brandon roy wizards drafted,s
en3362,"april the 7th, 1995 is the date known as the start of which violent event",s
en3363,Q1163715,s
en3364,Q1648980,s
en3365,Q1649727,s
en3366,Q3240605,s
en3367,Q3240607,s
en3368,Q3240611,s
en3369,Q3240612,s
en3370,Q936490,s
en3371,Q965808,s
en3372,what season prior to 10-05-1954 did jackie robinson play baseball,s
en3373,Q1526568,s
en3374,Q1983763,s
en3375,Q4295884,s
en3376,Q4295885,s
en3377,Q4572071,s
en3378,in what events that ended prior to 28 october 1981 did the dodgers win the world series,s
en3379,1795-01-01T00:00:00Z,s
en3380,"in flanders county, when did bruges die",s
en3381,1936-06-11T00:00:00Z,s
en3382,what is the start time for galeazzo ciano has position held as minister of foreign affairs of the kingdom of italy,s
en3383,"on which date was supreme court associate justice of the us, sandra day oconnor sworn in",s
en3384,Q1534190,s
en3385,on 1-1-1958 which award was received by martin buber,s
en3386,what was the team who the actor who was in the movie golden shoes played for in 2010,s
en3387,what year did the dallas cowboys win the super bowl,s
en3388,14510000,s
en3389,australia population in 1979,s
en3390,Q260378,s
en3391,who was the first women to run for president,s
en3392,on what date did francois holland and valerie trierweiler end their partnership,s
en3393,Q215204,s
en3394,Q298945,s
en3395,Q333802,s
en3396,Q43974,s
en3397,the king of the franks after lothair i was,s
en3398,Q11237,s
en3399,who did gerald ford select as his vice president when he became president,s
en3400,Q12812,s
en3401,tell me the name of the twinned administrative body of avignon on the 4th september 1967,s
en3402,what is member of of jean racine that is start time is 1672-12-5,s
en3403,what team had a mascot named lucky the leprechaun and played in the 2010 nba finals,s
en3404,Q2246,s
en3405,Q649,s
en3406,what is the place of birth of the badminton player who is the bronze medalist of badminton at the 2012 summer olympics womens doubles,s
en3407,Q15502557,s
en3408,Q1791652,s
en3409,Q264400,s
en3410,Q7680787,s
en3411,"what is the name of the choreographers husband, who choreographed slaughter on tenth avenue",s
en3412,Q126599,s
en3413,who played jacobs friends in the first twilight,s
en3414,Q242722,s
en3415,"who was steven seagals spouse on september 5, 1987",s
en3416,1967-03-01T00:00:00Z,s
en3417,1970-02-01T00:00:00Z,s
en3418,what is end time and start time of park geun-hye has educated at as sacred heart girls high school,s
en3419,2004-02-04T00:00:00Z,s
en3420,when did mark zuckerburg invent facebook,s
en3421,Q123,s
en3422,Q5849,s
en3423,what is the season starts and the sport of rugby_world_cup,s
en3424,Q1458640,s
en3425,what is madonnas first uk number 1 single,s
en3426,who was the first female athlete to appear on the wheaties box,s
en3427,Q5986914,s
en3428,which book did katherine hannigan write in 2004,s
en3429,Q594446,s
en3430,what is utilization of dick cheney thats begin time 2001 - 6 -,s
en3431,for which award at the 80th academy awards was philip seymour hoffman nominated,s
en3432,what position did theodore roosevelt hold after william mckinley,s
en3433,Q5546356,s
en3434,"in 1946, who was doris day married to",s
en3435,Q2259259,s
en3436,what was the dave matthews bands first album,s
en3437,Q57429,s
en3438,who was the first president from dominican republic,s
en3439,1970-01-01T00:00:00Z,s
en3440,when was the “doctor honoris causa” academic degree received by frederick sanger,s
en3441,Q699154,s
en3442,Q887003,s
en3443,which function chiang kai-shek holds and when did he select,s
en3444,what is the government of france for 2010,s
en3445,when was breaking bad nominated to the saturn award for best actor on television,s
en3446,Q267842,s
en3447,"what award did joseph dalton hooker receive on january 1, 1885",s
en3448,what is had as last meal of jesus christ,s
en3449,1955-05-12T00:00:00Z,s
en3450,when is homer simpsons birthday,s
en3451,what was gregory peck nominated for at the 18th academy awards,s
en3452,Q128543,s
en3453,Q128553,s
en3454,Q128563,s
en3455,who was the prime minister of canada in 1993,s
en3456,what years the steelers won the super bowl,s
en3457,Q7366343,s
en3458,who currently owns the sports team that play in the three rivers stadiumarena arena stadium,s
en3459,when did birgit nilsson received the award of leonie sonning music prize,s
en3460,Q134068,s
en3461,"which politician that ended their government position the most recently, was the prime minister of pakistan in 1999",s
en3462,who currently rules denmark and also wrote the film the wild swans,s
en3463,1255-01-01T00:00:00Z,s
en3464,"what is date of death and date of birth of louis ix of france has child as margaret of france, duchess of brabant",s
en3465,1474-01-01T00:00:00Z,s
en3466,when was john cabots sons born,s
en3467,Q7895881,s
en3468,what is educated at of william walker that is end time is 1838-0-0,s
en3469,give me the date when galeazzo ciano became the minister of farnesina.,s
en3470,Q908745,s
en3471,what is award received of marvin minsky that is point in time is 1990-0-0,s
en3472,Q627778,s
en3473,what is nominated for of maya angelou that is statement is subject of is 27th tony awards,s
en3474,"what position did hammer deroburt leave on september 17, 1986",s
en3475,Q295834,s
en3476,Q384352,s
en3477,Q437254,s
en3478,what is point in time and winner of martin scorsese has award received as honorary césar,s
en3479,what is country of inner mongolia that is start time is 1947-0-0,s
en3480,which country that uses the cfp franc was in the 1991 gulf war,s
en3481,what is nominated for of anthony quinn that is point in time is 1957-1-1,s
en3482,Q385378,s
en3483,what is the significant event held in the beginning of laser interferometer gravitational-wave observatory in 1994,s
en3484,what is the start time for everglades national park has significant event as list of world heritage in danger,s
en3485,what is the end time for porfirio rubirosa has spouse as barbara hutton,s
en3486,which country was abolished in kirovohrad oblast in the year 1991,s
en3487,Q134211,s
en3488,"what is the field of this employment of employment of george bellew-bryan, 4th baron bellew",s
en3489,what is nominated for of juliette lewis that is statement is subject of is 64th academy awards,s
en3490,when did ottmar hitzfeld start as head coach for borussia dortmund,s
en3491,Q16985679,s
en3492,what is nominated for of arthur penn that is statement is subject of is 12th tony awards,s
en3493,Q273593,s
en3494,Q337480,s
en3495,Q337504,s
en3496,where did louise bourgeois graduate from in the year 1938,s
en3497,what english speaking person owns google 2012,s
en3498,Q169661,s
en3499,what team won the-to-back nba championships in 1989 and 1990,s
en3500,Q4576239,s
en3501,Q4576792,s
en3502,when did the philadelphia flyers win the cup,s
en3503,what is award received of ken thompson that is point in time is 1983-1-1,s
en3504,1703-12-28T00:00:00Z,s
en3505,what is the start time for ahmed iii has position held as sultan of the ottoman empire,s
en3506,what is the point in time for gianni rodari has award received as hans christian andersen award,s
en3507,1905-01-01T00:00:00Z,s
en3508,what is the point in time for romain rolland has award received as prix femina,s
en3509,Q101081,s
en3510,on 1161-0-0 abraham ibn ezera started residing at what location,s
en3511,Q229032,s
en3512,is the the 2009 governor of arizona who was appointed to the position by barack obama,s
en3513,Q16885750,s
en3514,Q5107006,s
en3515,Q7519094,s
en3516,who received a best sound mixing academy award nomination for the last of the mohicans,s
en3517,who was a member of the order of canada and became prime minister in 1993,s
en3518,what prize did michale gough receive in 1979,s
en3519,Q105304,s
en3520,Q277536,s
en3521,Q488651,s
en3522,"what was crouching tiger, hidden dragon nominated for on the 73rd academy awards",s
en3523,Q219602,s
en3524,where is mark sanchez now,s
en3525,Q31391,s
en3526,what is award received of bob pettit that is point in time is 1956-0-0,s
en3527,in what year did the dodgers sweep the world series with a 4-0 record,s
en3528,2017-04-08T00:00:00Z,s
en3529,when did the vanguard group own mitsubishi ufj financial group,s
en3530,the detroit pistons won the nba finals 4 games to 1 to become champions in what years,s
en3531,1966-05-26T00:00:00Z,s
en3532,on what day did guyana join the commonwealth of nation,s
en3533,when did grazia deledda receive the nobel prize in literature and what was the prize money,s
en3534,where do the seneca indians live that held the 34th canadian parliament,s
en3535,"in 1947, where did john paul stevens receive an education",s
en3536,1600-01-01T00:00:00Z,s
en3537,what year did french settlers first arrive in canada,s
en3538,at what time did noam chomsky complete his education at harvard university,s
en3539,Q5146,s
en3540,what is the official language of brazil now,s
en3541,Q5176750,s
en3542,1889-11-15T00:00:00Z,s
en3543,when and what was the position held by deodoro da fonseca,s
en3544,Q192711,s
en3545,"what position did rajiv gandhi hold that ended on december 2, 1989",s
en3546,Q35715,s
en3547,which country borders with northern territory and runs along the 26th parallel south,s
en3548,Q388433,s
en3549,give me the position nutan was put up for in 1974,s
en3550,things that sometimes happen,s
en3551,what was the name of avis first book,s
en3552,what football franchise won the 1952 pequeã±a copa del mundo de clubes championship and includes cristiano ronaldo as a team member in 2012,s
en3553,Q3040,s
en3554,what did hudson discover between 1610 and 1611,s
en3555,Q7599575,s
en3556,what is spouse of shirley jackson that is start time is 1940-0-0,s
en3557,37,s
en3558,95,s
en3559,what is number of matches played and number of points/goals/set scored of roger milla has member of sports team as utrera,s
en3560,what location does the subject of the the film the life of a rock pop star avril lavigne currently live in,s
en3561,who were the leader in britain during ww2,s
en3562,Q13582570,s
en3563,which award did médecins sans frontières receive in 2006,s
en3564,what is the has effect and the health specialty of alcoholism,s
en3565,1847-01-01T00:00:00Z,s
en3566,give me the date that john frederick william herschel received the copley medal.,s
en3567,when did the genocide in rwanda begin,s
en3568,1928-10-20T00:00:00Z,s
en3569,what year did mary ingalls die,s
en3570,Q19185575,s
en3571,gisli jonsson replaced bertil ohlin in what position,s
en3572,Q15054580,s
en3573,who was the first pilot woman of india,s
en3574,Q50365049,s
en3575,who is the current prime minister of the governmental jurisdiction in which negasso gidada holds a governmental office,s
en3576,on what date did the south sudan have a total fertility rate of 5.969,s
en3577,Q35171,s
en3578,who was the 22nd president,s
en3579,Q3104,s
en3580,what twinned authoritative body of norwich had a begin time of 1978-1-1,s
en3581,80501,s
en3582,what was the populace of the aysen region from the exact time 1992,s
en3583,who contributed most to the creation of lupin the 3rd,s
en3584,where does the artist live now of the best damn world tour,s
en3585,52669,s
en3586,"what is the number of inhabitants in cambridge, massachusetts in the year 1880",s
en3587,1479-11-06T00:00:00Z,s
en3588,1555-04-12T00:00:00Z,s
en3589,"when was joanna of castile, child of isabella i of castille, born and when did she die",s
en3590,Q7299047,s
en3591,what is winner and point in time of kareem abdul-jabbar has award received as naacp image award for outstanding literary work,s
en3592,when was the war of the worlds first published,s
en3593,who was the first actress to win the oscar back to back,s
en3594,Q1187392,s
en3595,what year did the little havana baseball team with the world series,s
en3596,"on may 21, 1989, what role did valery giscard destaing have",s
en3597,"who held his governmental position after may 26, 1993 and prime minister of pakistan in 1999",s
en3598,Q211386,s
en3599,when did the big earthquake hit san francisco,s
en3600,1.735,s
en3601,albania had what total fertility rate in 2012,s
en3602,who are the people that own titan aerospace in 2012,s
en3603,what is the start time for luc besson has spouse as milla jovovich,s
en3604,Q397,s
en3605,Latin,s
en3606,what what is dead language has conjugation class latin third conjungation and also which starts with letter i,s
en3607,what is the start time for allen iverson has member of sports team as philadelphia 76ers,s
en3608,Q2074533,s
en3609,what is end cause and elected in of john stuart mill has position held as member of the 19th parliament of the united kingdom,s
en3610,when did elvis make his first recording,s
en3611,who was the leader of france from 1079 until 2012,s
en3612,Q5515394,s
en3613,who did fred hollows marry on 1980-1-1,s
en3614,in what iso 3166-1 alpha-3 iq country was the first gulf war fought,s
en3615,when was the position of harold holt as member of the australian house of representatives came to an end,s
en3616,1989-01-01T00:00:00Z,s
en3617,what is the point in time for michael palin has award received as bafta award for best actor in a supporting role,s
en3618,"which country, the location of which is the first gulf war, has the largest army",s
en3619,where does abraham ibn ezra live thats start time is 1161-0-0,s
en3620,what was the population of sierra leone in the year 1982,s
en3621,Q319218,s
en3622,Q483889,s
en3623,what is the religious order of the 14th dalai lama religion,s
en3624,Q315979,s
en3625,who was the prime minister of australia in 1979,s
en3626,"who was the us leader during wwii, that terminated his government position after 1940-01-18",s
en3627,which nations sign the treaty of paris in 1763,s
en3628,what is the point in time for ryōtarō shiba has award received as person of cultural merit,s
en3629,for which category was spike jonze suggested for the 72nd oscars,s
en3630,who was the 2011 coach of the team owned by jim irsay,s
en3631,Q6948316,s
en3632,who is the wife of medgar evers in 1951,s
en3633,Q148,s
en3634,who has built the stadiums which were rented by the central american games of 2013,s
en3635,0802-01-01T00:00:00Z,s
en3636,"when was charlemagnes son hugh born, and who was his mother",s
en3637,Q5486614,s
en3638,who was the broncos first coach,s
en3639,when did mayans predict end of the world,s
en3640,"whos the leader of the location ,where the dog breed, pungsan originated at currently",s
en3641,Q312583,s
en3642,william pitt was replaced as 1st earl of chatham and prime minister of the united kingdom by which person,s
en3643,on what date did michael palin receive the bafta award for best actor in a supporting role,s
en3644,1776-01-01T00:00:00Z,s
en3645,when did north carolina get their first governor,s
en3646,2015-06-12T00:00:00Z,s
en3647,when was luca ceriscioli the head of government for marche,s
en3648,Q5440221,s
en3649,what bills did woodrow williams pass when he was president,s
en3650,34082000000,s
en3651,tell me the price of exxonmobil to operate in 2014,s
en3652,what is the start time for dennis lillee has member of sports team as tasmania cricket team,s
en3653,4325,s
en3654,"in london, 1971, what was the population",s
en3655,Q2545449,s
en3656,Q530124,s
en3657,what is award received of shōji hamada that is point in time is 1968-1-1,s
en3658,Q26268243,s
en3659,what award did james d. watson receive in 1985,s
en3660,1958-07-31T00:00:00Z,s
en3661,what is the end time for eino kaila has spouse as anna snellman-kaila,s
en3662,in the 2010 world cup which team had the player glen johnson,s
en3663,what is work location of thomas eakins that is point in time is 1868-1-1,s
en3664,what club does cristiano ronaldo play for in 2010 whose home arena is santiago bernabã©u stadium,s
en3665,who was the secretary of state under andrew jacksons presidency that died before 1857-10-07,s
en3666,Q72334,s
en3667,which writer was the first black woman to receive the nobel prize in literature in 1993,s
en3668,1822-01-01T00:00:00Z,s
en3669,1825-01-01T00:00:00Z,s
en3670,on what was gran colombia population as 2469000,s
en3671,when did the nz all blacks first play,s
en3672,Q34436,s
en3673,ryan reynolds divorced who in 2011,s
en3674,12529733,s
en3675,how many school-aged children were there in developed countries in november of 2000,s
en3676,find the athletes whose birthdate is 1882-04-26,s
en3677,2011-11-26T00:00:00Z,s
en3678,when will muharram start 2011,s
en3679,Q3181731,s
en3680,which album did they might be giants release in september 1994,s
en3681,2009-10-19T00:00:00Z,s
en3682,when did alexandra burke release he first song,s
en3683,"what is the replaces for max aitken, 1st baron beaverbrook has position held as chancellor of the duchy of lancaster",s
en3684,lauren bacall was nominated in 1996 for what,s
en3685,my butterfly: an elegy,s
en3686,what was the first poem robert frost ever wrote,s
en3687,1953-05-26T00:00:00Z,s
en3688,1964-10-10T00:00:00Z,s
en3689,when did the partnership between geeta dutt and guru dutt end,s
en3690,who was president of the us when john stack was a teenager,s
en3691,Q149947,s
en3692,Q309996,s
en3693,1980-05-22T00:00:00Z,s
en3694,when did publisher of pac-man and publication date,s
en3695,1506-06-11T00:00:00Z,s
en3696,when did henry viii marry his first wife,s
en3697,what year did animal farm with the prometheus hall of fame award,s
en3698,Q8355,s
en3699,what musical instruments did antonio vivaldi play when he was young,s
en3700,what future soviet dictator was in training to be a preist when he was turned on by marxism,s
en3701,who was the prime minister in 1958 of the location of the heart and mcdonald islands time zone,s
en3702,Q3667787,s
en3703,what position held alan shepard on november of 1963,s
en3704,Q1049145,s
en3705,name steve winwoods very first band,s
en3706,what award vicente aleixandre received in the year 1969,s
en3707,"in which country, in which the deputy minister of defense is a title, was the first gulf war fought",s
en3708,Q224,s
en3709,Q403,s
en3710,"where was ne daj se, nina first aired",s
en3711,what is end time and start time of gore vidal has partner as howard austen,s
en3712,what is award received of kathy bates that is statement is subject of is 63rd academy awards,s
en3713,1894-11-08T00:00:00Z,s
en3714,when was robert frosts first poem published,s
en3715,what is employer of gilles deleuze that is end time is 1964-0-0,s
en3716,Q1161109,s
en3717,what award did aaliyah receive in the year 2000,s
en3718,in what years has the team that won the 1995 nba finals win championships,s
en3719,1942-01-01T00:00:00Z,s
en3720,1945-01-01T00:00:00Z,s
en3721,which year gabriela mistral nominated for the nobel prize in literature,s
en3722,who is the author of the lupin the third anime,s
en3723,Q1069736,s
en3724,Q1091051,s
en3725,Q12746404,s
en3726,Q1387922,s
en3727,Q15119203,s
en3728,Q160774,s
en3729,Q1756737,s
en3730,Q181533,s
en3731,Q1907384,s
en3732,Q1935145,s
en3733,Q2409105,s
en3734,Q242352,s
en3735,Q2504602,s
en3736,Q2887960,s
en3737,Q2984013,s
en3738,Q3042255,s
en3739,Q3268036,s
en3740,Q3288108,s
en3741,Q3354894,s
en3742,Q4335295,s
en3743,Q4335297,s
en3744,Q4505468,s
en3745,Q4695022,s
en3746,Q5487383,s
